"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"TRANSFER","677664.2249194924","13124","4044664131908223","4930275370188174","false","false","Ella Harper","Chase Graves","CLIENT","CLIENT"
"TRANSFER","270770.9091155152","13154","4491079231496847","4075568791283029","false","false","Landon Forbes","Bentley Guthrie","CLIENT","CLIENT"
"TRANSFER","373700.05964083504","13181","4834136740457755","4819040102569794","false","false","Andrea Merrill","Bella Harper","CLIENT","CLIENT"
"TRANSFER","324460.15417459345","13208","4073990297023604","4342579950184327","false","false","Autumn Cooley","David Carey","CLIENT","CLIENT"
"TRANSFER","687717.4611642861","13225","4009232800819338","4744468736938772","false","false","Kayla Hester","Aaliyah Harrington","CLIENT","CLIENT"
"TRANSFER","725103.7050498184","13320","4624368948816235","4918671258435198","false","false","Sebastian Wells","Jason Bartlett","CLIENT","CLIENT"
"TRANSFER","240389.49092421203","13328","4977361969170734","4792344527246421","false","false","Eva Coleman","Emma Schroeder","CLIENT","CLIENT"
"TRANSFER","146355.33481351566","13343","4044664131908223","4575563620734529","false","false","Ella Harper","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","156216.7995076279","13353","4267015445538463","4157598558437592","false","false","Aubree Case","Alexis Whitehead","CLIENT","CLIENT"
"TRANSFER","331420.4791734499","13384","4727712507081424","4807038095045016","false","false","Arianna Henderson","Kimberly Kelly","CLIENT","CLIENT"
"TRANSFER","1072783.706461389","13388","4751316150101353","4705845838814737","false","false","Peyton Mccoy","Joshua Lynn","CLIENT","CLIENT"
"TRANSFER","404634.53121696645","13399","4462050442635825","4224290876492124","false","false","Evan Wong","Adrian Perez","CLIENT","CLIENT"
"TRANSFER","234520.02579261747","13472","4463863551299855","4026210185985626","false","false","Scarlett Curry","Easton Mayer","CLIENT","CLIENT"
"TRANSFER","471990.20490204095","13567","4303640389844274","4571939373457126","false","false","Carter Heath","Jackson Underwood","CLIENT","CLIENT"
"TRANSFER","810906.3704527679","13590","4946207367172384","4107868513570451","false","false","Christian Arnold","Julian Wilder","CLIENT","CLIENT"
"TRANSFER","764705.0934404738","13601","4969980202123208","4536447260728751","false","false","Blake Conley","Liam Herman","CLIENT","CLIENT"
"TRANSFER","156302.61940617595","13612","4490566699567672","4672105030976001","false","false","Emily Roman","Jason Dejesus","CLIENT","CLIENT"
"TRANSFER","222632.50458959397","13625","4667822684487526","4101664525287234","false","false","Addison Matthews","Katherine Hyde","CLIENT","CLIENT"
"TRANSFER","764728.5795777068","13658","4293015373558697","4575563620734529","false","false","Adrian Cortez","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","502968.4380823319","13679","4705109437167736","4017385101040044","false","false","Michael Norris","Carson Murray","CLIENT","CLIENT"
"TRANSFER","99840.89031845328","13700","4409487764873418","4368718418491895","false","false","Connor Howard","Harper Mccarthy","CLIENT","CLIENT"
"TRANSFER","225885.14351019225","13727","4497122618770519","4869889827738467","false","false","Gianna Hickman","Alyssa Mcdowell","CLIENT","CLIENT"
"TRANSFER","416670.4249112853","13772","4653979526518755","4585341215681712","false","false","Joseph Oconnor","Madison Ratliff","CLIENT","CLIENT"
"TRANSFER","459987.9619560664","13799","4075924562824709","4876990248923794","false","false","Landon Carlson","Alex Massey","CLIENT","CLIENT"
"TRANSFER","302403.27939734026","13808","4600807260067008","4146177205269650","false","false","Joseph Pratt","Alexis Sullivan","CLIENT","CLIENT"
"TRANSFER","438891.78827116534","13819","4353869216538622","4340766766025990","false","false","Benjamin Blankenship","Gabriella Mullen","CLIENT","CLIENT"
"TRANSFER","444674.0553943726","13844","4778281383587456","4384353758646484","false","false","Bailey Peterson","Michael Franco","CLIENT","CLIENT"
"TRANSFER","265308.70246997004","13858","4723679131725953","4527816472568745","false","false","Jonathan Palmer","London Mccarty","MULE","CLIENT"
"TRANSFER","438909.7262988603","13865","4534879526463363","4233787467146240","false","false","Jackson Ayers","Angel Larson","CLIENT","CLIENT"
"TRANSFER","253373.33743339145","13866","4534879526463363","4233787467146240","false","false","Jackson Ayers","Angel Larson","CLIENT","CLIENT"
"TRANSFER","37519.490563861385","13911","4462050442635825","4422964465248556","false","false","Evan Wong","David Ward","CLIENT","CLIENT"
"TRANSFER","316133.1084264742","13915","4638132279342268","4861172650473793","false","false","Bryson Greer","Anna Todd","CLIENT","CLIENT"
"TRANSFER","108112.5603069244","13954","4666674802346170","4618741812770498","false","false","Kayden Bean","Genesis Williams","CLIENT","CLIENT"
"TRANSFER","273179.21238244826","13983","4624911749099368","4511025189549695","false","false","Logan Adams","Justin Weaver","CLIENT","CLIENT"
"TRANSFER","429805.3763155895","13989","4361763517364236","4823833465964428","false","false","Brianna Tanner","Jonathan Ratliff","CLIENT","CLIENT"
"TRANSFER","51805.997303134034","13994","4540683824649182","4834521934366815","false","false","Charlotte Quinn","Chase Sloan","CLIENT","CLIENT"
"TRANSFER","634814.6964481814","14074","4709391052055802","4623240228244340","false","false","Brayden Richardson","Jackson Lambert","CLIENT","CLIENT"
"TRANSFER","162625.08957333167","14084","4631115306395414","4492868218053301","false","false","Angel Garcia","Genesis Jensen","CLIENT","CLIENT"
"TRANSFER","698041.3351830363","14133","4842858528597730","4221830460513711","false","false","Sophia Nicholson","Cooper Schmidt","CLIENT","CLIENT"
"TRANSFER","357219.1211257215","14165","4805151060397213","4891916954688504","false","false","Jace Kirk","Morgan Owen","CLIENT","CLIENT"
"TRANSFER","592798.1862425772","14196","4711862089559004","4786339840823557","false","false","William Mckinney","Gabriel Carter","CLIENT","CLIENT"
"TRANSFER","170016.51015115337","14254","4409049856748195","4531367827676258","false","false","Andrea Fitzpatrick","Madison Peck","CLIENT","CLIENT"
"TRANSFER","374805.07618621923","14284","4855360720692579","4918361969292514","false","false","Caleb Golden","Ashley Nolan","CLIENT","CLIENT"
"TRANSFER","730079.3825038746","14319","4331886411318300","4501903337955935","false","false","Evan Crawford","Luis Mcmahon","CLIENT","CLIENT"
"TRANSFER","412130.46673577395","14321","4157598558437592","4385011631441155","false","false","Alexis Whitehead","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","1123800.4864169955","14329","4401736341351928","4977361969170734","false","false","Lillian Zamora","Eva Coleman","CLIENT","CLIENT"
"TRANSFER","738375.7546024414","14331","4861172650473793","4638132279342268","false","false","Anna Todd","Bryson Greer","CLIENT","CLIENT"
"TRANSFER","862834.1626159373","14388","4058466547733184","4254527922271355","false","false","Gabriella Landry","Joshua Winters","CLIENT","CLIENT"
"TRANSFER","298097.47485272656","14399","4156779725027711","4403494891088569","false","false","William Berger","Autumn Clemons","CLIENT","CLIENT"
"TRANSFER","370645.17384377436","14407","4092863419642261","4676124325823816","false","false","Cooper Kline","Ella Dalton","CLIENT","CLIENT"
"TRANSFER","152890.1329223959","14442","4318049672061682","4836108564841289","false","false","Samantha Blair","Peyton Lambert","CLIENT","CLIENT"
"TRANSFER","978087.7258723786","14468","4570513869539464","4194705566047686","false","false","Damian Craft","Daniel Frank","CLIENT","CLIENT"
"TRANSFER","205019.9861101599","14495","4380289408480136","4994570457353854","false","false","Adam Schneider","Gabriella Mendez","CLIENT","CLIENT"
"TRANSFER","211369.32327578493","14498","4753020502839169","4419866582757184","false","false","Andrew Sawyer","Julian Mack","CLIENT","CLIENT"
"TRANSFER","442340.8291467577","14523","4381750342272722","4389477161305779","false","false","Aiden Morris","Autumn Hull","CLIENT","CLIENT"
"TRANSFER","29868.680986159132","14538","4644606686345990","4237659125488049","false","false","Victoria Beard","Kimberly Daugherty","CLIENT","CLIENT"
"TRANSFER","417899.97722249856","14544","4883727209880667","4391155174146283","false","false","Aiden Hunt","Emma Carson","CLIENT","CLIENT"
"TRANSFER","1073240.0564970577","14560","4492868218053301","4631115306395414","false","false","Genesis Jensen","Angel Garcia","CLIENT","CLIENT"
"TRANSFER","465610.1195897148","14569","4977015401707962","4295738039228649","false","false","Henry White","Khloe Mullen","CLIENT","CLIENT"
"TRANSFER","349189.242569409","14585","4836108564841289","4318049672061682","false","false","Peyton Lambert","Samantha Blair","CLIENT","CLIENT"
"TRANSFER","445257.83643178316","14607","4918361969292514","4888543005392889","false","false","Ashley Nolan","Jack Kelley","CLIENT","CLIENT"
"TRANSFER","983807.0329929384","14633","4637684291612186","4545086762201880","false","false","Faith Woodward","Blake Golden","CLIENT","CLIENT"
"TRANSFER","907272.5930384242","14653","4748405899517478","4496883564147017","false","false","Isaac Mays","Carson Burt","CLIENT","CLIENT"
"TRANSFER","779657.1778566869","14675","4218351630854369","4637684291612186","false","false","Cameron Fletcher","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","864414.5204960493","14679","4957959987279199","4637684291612186","false","false","Kayden Suarez","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","992255.7765621495","14735","4127550473618654","4509206953634855","false","false","Nolan Foreman","Morgan Justice","CLIENT","CLIENT"
"TRANSFER","16723.86175636243","14770","4736748499538962","4665053461099589","false","false","Joshua Haley","Aiden Lane","CLIENT","CLIENT"
"TRANSFER","136478.87443528647","14771","4727712507081424","4583007980881892","false","false","Arianna Henderson","Christopher Garrison","CLIENT","CLIENT"
"TRANSFER","177457.0317428472","14777","4624368948816235","4918671258435198","false","false","Sebastian Wells","Jason Bartlett","CLIENT","CLIENT"
"TRANSFER","313262.7683044649","14838","4572803069703970","4348182805684841","false","false","Autumn Abbott","Chase Gibson","CLIENT","CLIENT"
"TRANSFER","473512.76698793797","14861","4261159677796765","4553329339916112","false","false","Claire Wooten","Layla Love","CLIENT","CLIENT"
"TRANSFER","109889.91402602007","14883","4348182805684841","4666674802346170","false","false","Chase Gibson","Kayden Bean","CLIENT","CLIENT"
"TRANSFER","316659.27986558","14902","4611127740991520","4132980803492624","false","false","Stella White","Stella Mclaughlin","CLIENT","CLIENT"
"TRANSFER","539578.7810559666","14905","4718136965960898","4600611278590971","false","false","Bentley Giles","Jason Taylor","MULE","CLIENT"
"TRANSFER","514586.15806649","14949","4067395693936060","4988613639912623","false","false","Jose Talley","Claire Horton","CLIENT","CLIENT"
"TRANSFER","549225.6800703119","14961","4667822684487526","4101664525287234","false","false","Addison Matthews","Katherine Hyde","CLIENT","CLIENT"
"TRANSFER","382524.6092898709","14980","4509206953634855","4127550473618654","false","false","Morgan Justice","Nolan Foreman","CLIENT","CLIENT"
"TRANSFER","743068.1662781433","15012","4222445818351836","4496341263673288","false","false","Carlos Meyer","Gabriel Armstrong","MULE","CLIENT"
"TRANSFER","533966.4986138236","15021","4287596239907945","4093070823003952","false","false","Parker Langley","Audrey Gonzalez","CLIENT","CLIENT"
"TRANSFER","270033.02122330177","15054","4618741812770498","4666674802346170","false","false","Genesis Williams","Kayden Bean","CLIENT","CLIENT"
"TRANSFER","101135.99828570595","15078","4394308039068062","4961220610840194","false","false","Cooper Grimes","Benjamin Burns","CLIENT","CLIENT"
"TRANSFER","738196.1875770374","15137","4156779725027711","4403494891088569","false","false","William Berger","Autumn Clemons","CLIENT","CLIENT"
"TRANSFER","632951.5934776205","15156","4950629892497106","4640571013106982","false","false","Nathan Brennan","Alyssa Baldwin","CLIENT","CLIENT"
"TRANSFER","140064.2358592501","15161","4423955611762770","4347509640458984","false","false","Elizabeth Walker","Julia Lawson","CLIENT","CLIENT"
"TRANSFER","435532.9281141737","15223","4643224866106934","4446198218866891","false","false","Emma Wolf","Austin Calderon","CLIENT","CLIENT"
"TRANSFER","228449.52837433649","15248","4915949233535297","4085156564473155","false","false","Eva Galloway","Emily Dillard","CLIENT","CLIENT"
"TRANSFER","246082.43149138155","15268","4884802756801652","4918872150234537","false","false","Violet Woods","Chase Barry","CLIENT","CLIENT"
"TRANSFER","369029.57149008487","15326","4157598558437592","4385011631441155","false","false","Alexis Whitehead","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","157701.76465956948","15411","4384800413125635","4782094669164195","false","false","Jacob Flynn","Alexa Decker","CLIENT","CLIENT"
"TRANSFER","511916.9933061389","15425","4991180517772771","4103503551640056","false","false","Avery Mathis","Nathaniel Fischer","MULE","CLIENT"
"TRANSFER","356062.8308118095","15464","4807038095045016","4497122618770519","false","false","Kimberly Kelly","Gianna Hickman","CLIENT","CLIENT"
"TRANSFER","367493.30029612966","15465","4869889827738467","4497122618770519","false","false","Alyssa Mcdowell","Gianna Hickman","CLIENT","CLIENT"
"TRANSFER","415558.19065413764","15480","4353319846494820","4478010400874164","false","false","Stella Tyler","Ella Britt","CLIENT","CLIENT"
"TRANSFER","547611.2905255391","15505","4077521964334028","4448394664067096","false","false","Sarah Booth","Kylie Chavez","CLIENT","CLIENT"
"TRANSFER","331714.0210236691","15510","4077521964334028","4448394664067096","false","false","Sarah Booth","Kylie Chavez","CLIENT","CLIENT"
"TRANSFER","420450.8198433225","15613","4428205977831107","4117944883787328","false","false","Aubrey Medina","Skylar James","CLIENT","CLIENT"
"TRANSFER","597685.5480203456","15620","4654099334678789","4575563620734529","false","false","Nathan Mathis","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","396835.89351838117","15633","4685976768303427","4836108564841289","false","false","Adam Cameron","Peyton Lambert","CLIENT","CLIENT"
"TRANSFER","518794.6931957195","15657","4017385101040044","4083353481918675","false","false","Carson Murray","Carter Martinez","CLIENT","CLIENT"
"TRANSFER","44312.28203005181","15714","4624368948816235","4918671258435198","false","false","Sebastian Wells","Jason Bartlett","CLIENT","CLIENT"
"TRANSFER","555356.4206795442","15750","4903294781756514","4278013896038825","false","false","Serenity Mcgee","Mackenzie Morse","CLIENT","CLIENT"
"TRANSFER","294297.0010467379","15763","4332038154591656","4726478810978984","false","false","Ashley Moss","Zoe Nguyen","CLIENT","CLIENT"
"TRANSFER","607726.8178964243","15767","4577393901445613","4140580368955096","false","false","Xavier Savage","Jackson Howard","CLIENT","CLIENT"
"TRANSFER","409697.8827470427","15813","4254527922271355","4058466547733184","false","false","Joshua Winters","Gabriella Landry","CLIENT","CLIENT"
"TRANSFER","159129.9684656189","15851","4987847639237901","4375038819249177","false","false","Molly Best","Sydney Head","CLIENT","CLIENT"
"TRANSFER","317589.3435611451","15859","4987847639237901","4375038819249177","false","false","Molly Best","Sydney Head","CLIENT","CLIENT"
"TRANSFER","429535.7206211103","15868","4593850042571367","4977556539688970","false","false","Gianna Woodward","Liam Woodward","CLIENT","CLIENT"
